Flow_id,device,eth_Type,timeout,bord,nmbr_occ,permanent,priority,input,output,mac_src,mac_dst,ipv4_src,ipv4_dst,ip_proto,port_src,port_dst,flow_duration,total packets,total bytes,tot_forward_pkts,tot_backward_pkts,tot_forward_len_pkts,tot_backward_len_pkts,Pkts_len_mean,Flow Pkts/s,Flow Byts/s,Frd Flow PKts/s,Bwd Flow Pkts/s,Frd Flow Byts/s,Bwd Flow Byts/s,Frd_pkts_max_interval_2s,Frd_pkts_min_interval_2s,Frd_pkts_mean_interval_2s,Frd_pkts_std_interval_2s,Bwd_pkts_max_interval_2s,Bwd_pkts_min_interval_2s,Bwd_pkts_mean_interval_2s,Bwd_pkts_std_interval_2s,Frd_bytes_max_interval_2s,Frd_bytes_min_interval_2s,Frd_bytes_mean_interval_2s,Frd_bytes_std_interval_2s,Bwd_bytes_max_interval_2s,Bwd_bytes_min_interval_2s,Bwd_bytes_mean_interval_2s,Bwd_bytes_std_interval_2s,Idle_Max,Idle_Min,Idle_Mean,Idle_Std,Active_Max,Active_Min,Active_Mean,Active_Std,Total_packets_src,Total_bytes_src,Number_of_flows_src,Total_packets_dst,Total_bytes_dst,Number_of_flows_dst,timestamp
844426856218324,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35582,8080,3,6,2464,3,3,489,1975,410.6666666666667,2.0,821.33,1.0,1.0,163.0,658.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000,2000,0,0,0,0,0,12.0,1708.0,3.0,12.0,1708.0,3.0,48361713
844426325301270,of:0000328dd09ba943,0x800,10,0,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35580,5,8,1153,4,4,559,594,144.125,1.6,230.6,0.8,0.8,111.8,118.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000,4000,4000,0,0,0,0,0,8.0,2600.0,2.0,8.0,2600.0,2.0,48363713
844426856218324,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35582,8080,5,7,2530,3,4,489,2041,361.42857142857144,1.4,506.0,0.6,0.8,97.8,408.2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.71,0.0,0.0,0.0,0.0,66.0,0.0,33.0,46.67,2000,2000,2000,0,2000,2000,2000,0,7.0,1083.0,2.0,7.0,1083.0,2.0,48363713
844426325301270,of:0000328dd09ba943,0x800,10,1,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35580,7,8,1153,4,4,559,594,144.125,1.14,164.72,0.57,0.57,79.86,84.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,6000,0,0,0,0,0,12.0,4651.0,3.0,12.0,4651.0,3.0,48365713
844426197645376,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35584,8080,0,6,2487,3,3,502,1985,414.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,12.0,1717.0,3.0,12.0,1717.0,3.0,48365713
844426856218324,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35582,8080,7,10,2728,5,5,621,2107,272.8,1.42,389.71,0.71,0.71,88.71,301.0,2.0,0.0,0.67,1.15,1.0,0.0,0.67,0.58,132.0,0.0,44.0,76.21,66.0,0.0,44.0,38.11,2000,2000,2000,0,4000,4000,4000,0,12.0,1717.0,3.0,12.0,1717.0,3.0,48365713
844426325301270,of:0000328dd09ba943,0x800,10,0,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35580,9,8,1153,4,4,559,594,144.125,0.88,128.11,0.44,0.44,62.11,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000,8000,8000,0,0,0,0,0,12.0,4651.0,3.0,12.0,4651.0,3.0,48367713
844426197645376,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35584,8080,2,6,2487,3,3,502,1985,414.5,3.0,1243.5,1.5,1.5,251.0,992.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000,2000,0,0,0,0,0,12.0,1717.0,3.0,12.0,1717.0,3.0,48367713
844426856218324,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35582,8080,9,10,2728,5,5,621,2107,272.8,1.12,303.11,0.56,0.56,69.0,234.11,2.0,0.0,0.5,1.0,1.0,0.0,0.5,0.58,132.0,0.0,33.0,66.0,66.0,0.0,33.0,38.11,2000,2000,2000,0.0,4000,4000,4000,0,12.0,1717.0,3.0,12.0,1717.0,3.0,48367713
844426197645376,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35584,8080,4,6,2487,3,3,502,1985,414.5,1.5,621.75,0.75,0.75,125.5,496.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000,4000,4000,0,0,0,0,0,8.0,1123.0,2.0,8.0,1123.0,2.0,48369713
844426856218324,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35582,8080,11,10,2728,5,5,621,2107,272.8,0.9,248.0,0.45,0.45,56.45,191.55,2.0,0.0,0.4,0.89,1.0,0.0,0.4,0.55,132.0,0.0,26.4,59.03,66.0,0.0,26.4,36.15,4000,2000,3000,1414.21,4000,4000,4000,0,8.0,1123.0,2.0,8.0,1123.0,2.0,48369713
844426197645376,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35584,8080,6,8,2619,4,4,568,2051,327.375,1.34,436.5,0.67,0.67,94.67,341.83,1.0,0.0,0.33,0.58,1.0,0.0,0.33,0.58,66.0,0.0,22.0,38.11,66.0,0.0,22.0,38.11,4000,4000,4000,0,2000,2000,2000,0,9.0,1189.0,2.0,9.0,1189.0,2.0,48371713
844426856218324,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35582,8080,13,10,2728,5,5,621,2107,272.8,0.76,209.85000000000002,0.38,0.38,47.77,162.08,2.0,0.0,0.33,0.82,1.0,0.0,0.33,0.52,132.0,0.0,22.0,53.89,66.0,0.0,22.0,34.08,6000,2000,4000,2828.43,4000,4000,4000,0,9.0,1189.0,2.0,9.0,1189.0,2.0,48371713
844428231526421,of:0000328dd09ba943,0x800,10,1,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35586,1,6,2470,3,3,1978,492,411.6666666666667,6.0,2470.0,3.0,3.0,1978.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,13.0,6202.0,3.0,13.0,6202.0,3.0,48373713
844426197645376,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35584,8080,8,10,2751,5,5,634,2117,275.1,1.24,343.87,0.62,0.62,79.25,264.62,1.0,0.0,0.5,0.58,1.0,0.0,0.5,0.58,66.0,0.0,33.0,38.11,66.0,0.0,33.0,38.11,4000,4000,4000,0,4000,4000,4000,0,13.0,1747.0,3.0,13.0,1747.0,3.0,48373713
844426856218324,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35582,8080,15,10,2728,5,5,621,2107,272.8,0.66,181.87,0.33,0.33,41.4,140.47,2.0,0.0,0.29,0.76,1.0,0.0,0.29,0.49,132.0,0.0,18.86,49.89,66.0,0.0,18.86,32.2,8000,2000,5000,4242.64,4000,4000,4000,0,13.0,1747.0,3.0,13.0,1747.0,3.0,48373713
844428231526421,of:0000328dd09ba943,0x800,10,0,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35586,3,6,2470,3,3,1978,492,411.6666666666667,2.0,823.33,1.0,1.0,659.33,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000,2000,0,0,0,0,0,13.0,6202.0,3.0,13.0,6202.0,3.0,48375713
844426197645376,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35584,8080,10,10,2751,5,5,634,2117,275.1,1.0,275.09999999999997,0.5,0.5,63.4,211.7,1.0,0.0,0.4,0.55,1.0,0.0,0.4,0.55,66.0,0.0,26.4,36.15,66.0,0.0,26.4,36.15,4000,2000,3000,1414.21,4000,4000,4000,0,13.0,1747.0,3.0,13.0,1747.0,3.0,48375713
844426856218324,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35582,8080,17,10,2728,5,5,621,2107,272.8,0.58,160.47,0.29,0.29,36.53,123.94,2.0,0.0,0.25,0.71,1.0,0.0,0.25,0.46,132.0,0.0,16.5,46.67,66.0,0.0,16.5,30.55,10000,2000,6000,5656.85,4000,4000,4000,0,13.0,1747.0,3.0,13.0,1747.0,3.0,48375713
844428231526421,of:0000328dd09ba943,0x800,10,1,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35586,5,6,2470,3,3,1978,492,411.6666666666667,1.2,494.0,0.6,0.6,395.6,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000,4000,4000,0,0,0,0,0,8.0,4095.0,2.0,8.0,4095.0,2.0,48377713
844426197645376,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35584,8080,12,10,2751,5,5,634,2117,275.1,0.84,229.25,0.42,0.42,52.83,176.42,1.0,0.0,0.33,0.52,1.0,0.0,0.33,0.52,66.0,0.0,22.0,34.08,66.0,0.0,22.0,34.08,4000,4000,4000,0.0,4000,4000,4000,0,8.0,1126.0,2.0,8.0,1126.0,2.0,48377713
844428231526421,of:0000328dd09ba943,0x800,10,0,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35586,7,8,2602,4,4,2044,558,325.25,1.14,371.71,0.57,0.57,292.0,79.71,1.0,0.0,0.33,0.58,1.0,0.0,0.33,0.58,66.0,0.0,22.0,38.11,66.0,0.0,22.0,38.11,4000,4000,4000,0,2000,2000,2000,0,9.0,4161.0,2.0,9.0,4161.0,2.0,48379713
844426197645376,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35584,8080,14,10,2751,5,5,634,2117,275.1,0.72,196.5,0.36,0.36,45.29,151.21,1.0,0.0,0.29,0.49,1.0,0.0,0.29,0.49,66.0,0.0,18.86,32.2,66.0,0.0,18.86,32.2,6000,4000,5000,1414.21,4000,4000,4000,0,9.0,1192.0,2.0,9.0,1192.0,2.0,48379713
844425806584080,of:0000328dd09ba943,0x800,10,1,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35588,0,8,1091,4,4,559,532,136.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,14.0,4786.0,3.0,14.0,4786.0,3.0,48381713
844428231526421,of:0000328dd09ba943,0x800,10,1,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35586,9,10,2734,5,5,2110,624,273.4,1.12,303.77,0.56,0.56,234.44,69.33,1.0,0.0,0.5,0.58,1.0,0.0,0.5,0.58,66.0,0.0,33.0,38.11,66.0,0.0,33.0,38.11,4000,4000,4000,0,4000,4000,4000,0,14.0,4786.0,3.0,14.0,4786.0,3.0,48381713
844426197645376,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35584,8080,16,10,2751,5,5,634,2117,275.1,0.62,171.93,0.31,0.31,39.62,132.31,1.0,0.0,0.25,0.46,1.0,0.0,0.25,0.46,66.0,0.0,16.5,30.55,66.0,0.0,16.5,30.55,8000,4000,6000,2828.43,4000,4000,4000,0,14.0,1790.0,3.0,14.0,1790.0,3.0,48381713
844425806584080,of:0000328dd09ba943,0x800,10,0,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35588,2,8,1091,4,4,559,532,136.375,4.0,545.5,2.0,2.0,279.5,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000,2000,0,0,0,0,0,9.0,2669.0,2.0,9.0,2669.0,2.0,48383713
844428231526421,of:0000328dd09ba943,0x800,10,0,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35586,11,10,2734,5,5,2110,624,273.4,0.9,248.54999999999998,0.45,0.45,191.82,56.73,1.0,0.0,0.4,0.55,1.0,0.0,0.4,0.55,66.0,0.0,26.4,36.15,66.0,0.0,26.4,36.15,4000,2000,3000,1414.21,4000,4000,4000,0,9.0,2669.0,2.0,9.0,2669.0,2.0,48383713
844425806584080,of:0000328dd09ba943,0x800,10,1,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35588,4,8,1091,4,4,559,532,136.375,2.0,272.75,1.0,1.0,139.75,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000,4000,4000,0,0,0,0,0,13.0,3228.0,3.0,13.0,3228.0,3.0,48385713
844428231526421,of:0000328dd09ba943,0x800,10,1,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35586,13,10,2734,5,5,2110,624,273.4,0.76,210.31,0.38,0.38,162.31,48.0,1.0,0.0,0.33,0.52,1.0,0.0,0.33,0.52,66.0,0.0,22.0,34.08,66.0,0.0,22.0,34.08,4000,4000,4000,0.0,4000,4000,4000,0,13.0,3228.0,3.0,13.0,3228.0,3.0,48385713
844428390169883,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35590,8080,1,8,1095,4,4,536,559,136.875,8.0,1095.0,4.0,4.0,536.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,13.0,1692.0,3.0,13.0,1692.0,3.0,48385713
844425806584080,of:0000328dd09ba943,0x800,10,0,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35588,6,8,1091,4,4,559,532,136.375,1.34,181.84,0.67,0.67,93.17,88.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,6000,0,0,0,0,0,13.0,3228.0,3.0,13.0,3228.0,3.0,48387713
844428231526421,of:0000328dd09ba943,0x800,10,0,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35586,15,10,2734,5,5,2110,624,273.4,0.66,182.26999999999998,0.33,0.33,140.67,41.6,1.0,0.0,0.29,0.49,1.0,0.0,0.29,0.49,66.0,0.0,18.86,32.2,66.0,0.0,18.86,32.2,6000,4000,5000,1414.21,4000,4000,4000,0,13.0,3228.0,3.0,13.0,3228.0,3.0,48387713
844428390169883,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35590,8080,3,8,1095,4,4,536,559,136.875,2.66,365.0,1.33,1.33,178.67,186.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000,2000,0,0,0,0,0,13.0,1692.0,3.0,13.0,1692.0,3.0,48387713
844425806584080,of:0000328dd09ba943,0x800,10,1,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35588,8,8,1091,4,4,559,532,136.375,1.0,136.38,0.5,0.5,69.88,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000,8000,8000,0,0,0,0,0,13.0,3228.0,3.0,13.0,3228.0,3.0,48389713
844428231526421,of:0000328dd09ba943,0x800,10,1,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35586,17,10,2734,5,5,2110,624,273.4,0.58,160.83,0.29,0.29,124.12,36.71,1.0,0.0,0.25,0.46,1.0,0.0,0.25,0.46,66.0,0.0,16.5,30.55,66.0,0.0,16.5,30.55,8000,4000,6000,2828.43,4000,4000,4000,0,13.0,3228.0,3.0,13.0,3228.0,3.0,48389713
844428390169883,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35590,8080,5,8,1095,4,4,536,559,136.875,1.6,219.0,0.8,0.8,107.2,111.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000,4000,4000,0,0,0,0,0,13.0,1692.0,3.0,13.0,1692.0,3.0,48389713
844425806584080,of:0000328dd09ba943,0x800,10,0,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35588,10,8,1091,4,4,559,532,136.375,0.8,109.1,0.4,0.4,55.9,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,10000,10000,0,0,0,0,0,13.0,3228.0,3.0,13.0,3228.0,3.0,48391712
844428231526421,of:0000328dd09ba943,0x800,10,0,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35586,19,10,2734,5,5,2110,624,273.4,0.52,143.89,0.26,0.26,111.05,32.84,1.0,0.0,0.22,0.44,1.0,0.0,0.22,0.44,66.0,0.0,14.67,29.1,66.0,0.0,14.67,29.1,10000,4000,7000,4242.64,4000,4000,4000,0,13.0,3228.0,3.0,13.0,3228.0,3.0,48391713
844428390169883,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35590,8080,7,8,1095,4,4,536,559,136.875,1.14,156.43,0.57,0.57,76.57,79.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,6000,0,0,0,0,0,13.0,1692.0,3.0,13.0,1692.0,3.0,48391712
844427188478214,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35592,8080,1,8,1105,4,4,546,559,138.125,8.0,1105.0,4.0,4.0,546.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,8.0,1082.0,2.0,8.0,1082.0,2.0,48393713
844428390169883,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35590,8080,9,8,1095,4,4,536,559,136.875,0.88,121.67,0.44,0.44,59.56,62.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000,8000,8000,0,0,0,0,0,8.0,1082.0,2.0,8.0,1082.0,2.0,48393713
844427188478214,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35592,8080,3,8,1105,4,4,546,559,138.125,2.66,368.33000000000004,1.33,1.33,182.0,186.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000,2000,0,0,0,0,0,8.0,1082.0,2.0,8.0,1082.0,2.0,48395713
844428390169883,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35590,8080,11,4,536,4,0,536,0,134.0,0.36,48.73,0.36,0,48.73,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,8000,8000,8000,0,0,0,0,0,8.0,1082.0,2.0,8.0,1082.0,2.0,48395713
844427188478214,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35592,8080,5,8,1105,4,4,546,559,138.125,1.6,221.0,0.8,0.8,109.2,111.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000,4000,4000,0,0,0,0,0,4.0,546.0,1.0,4.0,546.0,1.0,48397713
844427188478214,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35592,8080,7,8,1105,4,4,546,559,138.125,1.14,157.86,0.57,0.57,78.0,79.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,6000,0,0,0,0,0,4.0,546.0,1.0,4.0,546.0,1.0,48399713
844427188478214,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35592,8080,9,8,1105,4,4,546,559,138.125,0.88,122.78,0.44,0.44,60.67,62.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000,8000,8000,0,0,0,0,0,8.0,1105.0,2.0,8.0,1105.0,2.0,48401713
844427212711900,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35594,8080,1,8,1118,4,4,559,559,139.75,8.0,1118.0,4.0,4.0,559.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,8.0,1105.0,2.0,8.0,1105.0,2.0,48401713
844427188478214,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35592,8080,11,8,1105,4,4,546,559,138.125,0.72,100.46000000000001,0.36,0.36,49.64,50.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,10000,10000,0,0,0,0,0,12.0,1699.0,3.0,12.0,1699.0,3.0,48403713
844427512809995,of:0000328dd09ba943,0x800,10,0,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35596,0,8,1153,4,4,559,594,144.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,12.0,1677.0,3.0,12.0,1677.0,3.0,48403713
844427212711900,of:0000328dd09ba943,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35594,8080,3,8,1118,4,4,559,559,139.75,2.66,372.66,1.33,1.33,186.33,186.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000,2000,0,0,0,0,0,12.0,1699.0,3.0,12.0,1699.0,3.0,48403713
844427512809995,of:0000328dd09ba943,0x800,10,1,1,False,10,1,2,08:00:27:AF:96:7C,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,8080,35596,2,8,1153,4,4,559,594,144.125,4.0,576.5,2.0,2.0,279.5,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000,2000,0,0,0,0,0,8.0,1118.0,2.0,8.0,1118.0,2.0,48405713
844427212711900,of:0000328dd09ba943,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:AF:96:7C,192.168.1.26/32,192.168.1.25/32,6,35594,8080,5,8,1118,4,4,559,559,139.75,1.6,223.6,0.8,0.8,111.8,111.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000,4000,4000,0,0,0,0,0,8.0,1153.0,2.0,8.0,1153.0,2.0,48405713
